cluster,container,cpu,id,image,instance,job,name,namespace,pod,timestamp,value
aks-sk-aks-eus2-dev,rabbitmq,total,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podf888784f_3afc_4a7c_82a3_c7d955a03d25.slice/cri-containerd-8b502c1951ade3e3251efc17a3513937bf18293ca4699b064b1ede6d87a0ef08.scope,mcr.microsoft.com/mirror/docker/library/rabbitmq:3.10-management-alpine,aks-agentpool-16759353-vmss000000,cadvisor,8b502c1951ade3e3251efc17a3513937bf18293ca4699b064b1ede6d87a0ef08,azure-store,rabbitmq-5dd7b7f876-ncbc5,1747108800,0.00003916360872253994
aks-sk-aks-eus2-dev,rabbitmq,total,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podf888784f_3afc_4a7c_82a3_c7d955a03d25.slice/cri-containerd-8b502c1951ade3e3251efc17a3513937bf18293ca4699b064b1ede6d87a0ef08.scope,mcr.microsoft.com/mirror/docker/library/rabbitmq:3.10-management-alpine,aks-agentpool-16759353-vmss000000,cadvisor,8b502c1951ade3e3251efc17a3513937bf18293ca4699b064b1ede6d87a0ef08,azure-store,rabbitmq-5dd7b7f876-ncbc5,1747112400,0.00003916360872253994
aks-sk-aks-eus2-dev,store-front,total,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0e7188ea_59c5_4d31_a9a6_f92a7bc9aec0.slice/cri-containerd-b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd.scope,ghcr.io/azure-samples/aks-store-demo/store-front:latest,aks-agentpool-16759353-vmss000005,cadvisor,b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd,azure-store,store-front-6d979fbc7c-x4djv,1746594000,0.00000003007688274512598
aks-sk-aks-eus2-dev,store-front,total,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0e7188ea_59c5_4d31_a9a6_f92a7bc9aec0.slice/cri-containerd-b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd.scope,ghcr.io/azure-samples/aks-store-demo/store-front:latest,aks-agentpool-16759353-vmss000005,cadvisor,b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd,azure-store,store-front-6d979fbc7c-x4djv,1746597600,0.00000008819871675366643
aks-sk-aks-eus2-dev,store-front,total,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0e7188ea_59c5_4d31_a9a6_f92a7bc9aec0.slice/cri-containerd-b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd.scope,ghcr.io/azure-samples/aks-store-demo/store-front:latest,aks-agentpool-16759353-vmss000005,cadvisor,b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd,azure-store,store-front-6d979fbc7c-x4djv,1746601200,0.00000008819871675366643
aks-sk-aks-eus2-dev,store-front,total,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0e7188ea_59c5_4d31_a9a6_f92a7bc9aec0.slice/cri-containerd-b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd.scope,ghcr.io/azure-samples/aks-store-demo/store-front:latest,aks-agentpool-16759353-vmss000005,cadvisor,b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd,azure-store,store-front-6d979fbc7c-x4djv,1746604800,0.00000008819871675366643
aks-sk-aks-eus2-dev,store-front,total,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0e7188ea_59c5_4d31_a9a6_f92a7bc9aec0.slice/cri-containerd-b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd.scope,ghcr.io/azure-samples/aks-store-demo/store-front:latest,aks-agentpool-16759353-vmss000005,cadvisor,b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd,azure-store,store-front-6d979fbc7c-x4djv,1746608400,0.00000008819871675366643
aks-sk-aks-eus2-dev,store-front,total,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0e7188ea_59c5_4d31_a9a6_f92a7bc9aec0.slice/cri-containerd-b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd.scope,ghcr.io/azure-samples/aks-store-demo/store-front:latest,aks-agentpool-16759353-vmss000005,cadvisor,b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd,azure-store,store-front-6d979fbc7c-x4djv,1746612000,0.00000008819871675366643
aks-sk-aks-eus2-dev,store-front,total,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0e7188ea_59c5_4d31_a9a6_f92a7bc9aec0.slice/cri-containerd-b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd.scope,ghcr.io/azure-samples/aks-store-demo/store-front:latest,aks-agentpool-16759353-vmss000005,cadvisor,b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd,azure-store,store-front-6d979fbc7c-x4djv,1746615600,0.00000008819871675366643
aks-sk-aks-eus2-dev,store-front,total,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0e7188ea_59c5_4d31_a9a6_f92a7bc9aec0.slice/cri-containerd-b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd.scope,ghcr.io/azure-samples/aks-store-demo/store-front:latest,aks-agentpool-16759353-vmss000005,cadvisor,b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd,azure-store,store-front-6d979fbc7c-x4djv,1746619200,0.00000008819871675366643
aks-sk-aks-eus2-dev,store-front,total,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0e7188ea_59c5_4d31_a9a6_f92a7bc9aec0.slice/cri-containerd-b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd.scope,ghcr.io/azure-samples/aks-store-demo/store-front:latest,aks-agentpool-16759353-vmss000005,cadvisor,b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd,azure-store,store-front-6d979fbc7c-x4djv,1746622800,0.00000008819871675366643
aks-sk-aks-eus2-dev,store-front,total,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0e7188ea_59c5_4d31_a9a6_f92a7bc9aec0.slice/cri-containerd-b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd.scope,ghcr.io/azure-samples/aks-store-demo/store-front:latest,aks-agentpool-16759353-vmss000005,cadvisor,b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd,azure-store,store-front-6d979fbc7c-x4djv,1746626400,0.00000008819871675366643
aks-sk-aks-eus2-dev,store-front,total,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0e7188ea_59c5_4d31_a9a6_f92a7bc9aec0.slice/cri-containerd-b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd.scope,ghcr.io/azure-samples/aks-store-demo/store-front:latest,aks-agentpool-16759353-vmss000005,cadvisor,b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd,azure-store,store-front-6d979fbc7c-x4djv,1746630000,0.00000008819871675366643
aks-sk-aks-eus2-dev,store-front,total,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0e7188ea_59c5_4d31_a9a6_f92a7bc9aec0.slice/cri-containerd-b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd.scope,ghcr.io/azure-samples/aks-store-demo/store-front:latest,aks-agentpool-16759353-vmss000005,cadvisor,b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd,azure-store,store-front-6d979fbc7c-x4djv,1746633600,0.00000008819871675366643
aks-sk-aks-eus2-dev,store-front,total,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0e7188ea_59c5_4d31_a9a6_f92a7bc9aec0.slice/cri-containerd-b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd.scope,ghcr.io/azure-samples/aks-store-demo/store-front:latest,aks-agentpool-16759353-vmss000005,cadvisor,b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd,azure-store,store-front-6d979fbc7c-x4djv,1746637200,0.00000008819871675366643
aks-sk-aks-eus2-dev,store-front,total,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0e7188ea_59c5_4d31_a9a6_f92a7bc9aec0.slice/cri-containerd-b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd.scope,ghcr.io/azure-samples/aks-store-demo/store-front:latest,aks-agentpool-16759353-vmss000005,cadvisor,b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd,azure-store,store-front-6d979fbc7c-x4djv,1746640800,0.00000008819871675366643
aks-sk-aks-eus2-dev,store-front,total,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0e7188ea_59c5_4d31_a9a6_f92a7bc9aec0.slice/cri-containerd-b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd.scope,ghcr.io/azure-samples/aks-store-demo/store-front:latest,aks-agentpool-16759353-vmss000005,cadvisor,b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd,azure-store,store-front-6d979fbc7c-x4djv,1746644400,0.00000008819871675366643
aks-sk-aks-eus2-dev,store-front,total,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0e7188ea_59c5_4d31_a9a6_f92a7bc9aec0.slice/cri-containerd-b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd.scope,ghcr.io/azure-samples/aks-store-demo/store-front:latest,aks-agentpool-16759353-vmss000005,cadvisor,b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd,azure-store,store-front-6d979fbc7c-x4djv,1746648000,0.00000008819871675366643
aks-sk-aks-eus2-dev,store-front,total,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0e7188ea_59c5_4d31_a9a6_f92a7bc9aec0.slice/cri-containerd-b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd.scope,ghcr.io/azure-samples/aks-store-demo/store-front:latest,aks-agentpool-16759353-vmss000005,cadvisor,b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd,azure-store,store-front-6d979fbc7c-x4djv,1746651600,0.00000008819871675366643
aks-sk-aks-eus2-dev,store-front,total,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0e7188ea_59c5_4d31_a9a6_f92a7bc9aec0.slice/cri-containerd-b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd.scope,ghcr.io/azure-samples/aks-store-demo/store-front:latest,aks-agentpool-16759353-vmss000005,cadvisor,b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd,azure-store,store-front-6d979fbc7c-x4djv,1746655200,0.00000008819871675366643
aks-sk-aks-eus2-dev,store-front,total,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0e7188ea_59c5_4d31_a9a6_f92a7bc9aec0.slice/cri-containerd-b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd.scope,ghcr.io/azure-samples/aks-store-demo/store-front:latest,aks-agentpool-16759353-vmss000005,cadvisor,b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd,azure-store,store-front-6d979fbc7c-x4djv,1746658800,0.00000008819871675366643
aks-sk-aks-eus2-dev,store-front,total,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0e7188ea_59c5_4d31_a9a6_f92a7bc9aec0.slice/cri-containerd-b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd.scope,ghcr.io/azure-samples/aks-store-demo/store-front:latest,aks-agentpool-16759353-vmss000005,cadvisor,b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd,azure-store,store-front-6d979fbc7c-x4djv,1746662400,0.00000008819871675366643
aks-sk-aks-eus2-dev,store-front,total,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0e7188ea_59c5_4d31_a9a6_f92a7bc9aec0.slice/cri-containerd-b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd.scope,ghcr.io/azure-samples/aks-store-demo/store-front:latest,aks-agentpool-16759353-vmss000005,cadvisor,b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd,azure-store,store-front-6d979fbc7c-x4djv,1746666000,0.00000008819871675366643
aks-sk-aks-eus2-dev,store-front,total,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0e7188ea_59c5_4d31_a9a6_f92a7bc9aec0.slice/cri-containerd-b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd.scope,ghcr.io/azure-samples/aks-store-demo/store-front:latest,aks-agentpool-16759353-vmss000005,cadvisor,b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd,azure-store,store-front-6d979fbc7c-x4djv,1746669600,0.00000008819871675366643
aks-sk-aks-eus2-dev,store-front,total,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0e7188ea_59c5_4d31_a9a6_f92a7bc9aec0.slice/cri-containerd-b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd.scope,ghcr.io/azure-samples/aks-store-demo/store-front:latest,aks-agentpool-16759353-vmss000005,cadvisor,b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd,azure-store,store-front-6d979fbc7c-x4djv,1746673200,0.00000008819871675366643
aks-sk-aks-eus2-dev,store-front,total,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0e7188ea_59c5_4d31_a9a6_f92a7bc9aec0.slice/cri-containerd-b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd.scope,ghcr.io/azure-samples/aks-store-demo/store-front:latest,aks-agentpool-16759353-vmss000005,cadvisor,b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd,azure-store,store-front-6d979fbc7c-x4djv,1746676800,0.00000008819871675366643
aks-sk-aks-eus2-dev,store-front,total,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0e7188ea_59c5_4d31_a9a6_f92a7bc9aec0.slice/cri-containerd-b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd.scope,ghcr.io/azure-samples/aks-store-demo/store-front:latest,aks-agentpool-16759353-vmss000005,cadvisor,b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd,azure-store,store-front-6d979fbc7c-x4djv,1746680400,0.00000008819871675366643
aks-sk-aks-eus2-dev,store-front,total,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0e7188ea_59c5_4d31_a9a6_f92a7bc9aec0.slice/cri-containerd-b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd.scope,ghcr.io/azure-samples/aks-store-demo/store-front:latest,aks-agentpool-16759353-vmss000005,cadvisor,b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd,azure-store,store-front-6d979fbc7c-x4djv,1746684000,0.00000008819871675366643
aks-sk-aks-eus2-dev,store-front,total,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0e7188ea_59c5_4d31_a9a6_f92a7bc9aec0.slice/cri-containerd-b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd.scope,ghcr.io/azure-samples/aks-store-demo/store-front:latest,aks-agentpool-16759353-vmss000005,cadvisor,b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd,azure-store,store-front-6d979fbc7c-x4djv,1746687600,0.00000008819871675366643
aks-sk-aks-eus2-dev,store-front,total,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0e7188ea_59c5_4d31_a9a6_f92a7bc9aec0.slice/cri-containerd-b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd.scope,ghcr.io/azure-samples/aks-store-demo/store-front:latest,aks-agentpool-16759353-vmss000005,cadvisor,b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd,azure-store,store-front-6d979fbc7c-x4djv,1746691200,0.00000008819871675366643
aks-sk-aks-eus2-dev,store-front,total,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0e7188ea_59c5_4d31_a9a6_f92a7bc9aec0.slice/cri-containerd-b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd.scope,ghcr.io/azure-samples/aks-store-demo/store-front:latest,aks-agentpool-16759353-vmss000005,cadvisor,b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd,azure-store,store-front-6d979fbc7c-x4djv,1746694800,0.00000008819871675366643
aks-sk-aks-eus2-dev,store-front,total,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0e7188ea_59c5_4d31_a9a6_f92a7bc9aec0.slice/cri-containerd-b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd.scope,ghcr.io/azure-samples/aks-store-demo/store-front:latest,aks-agentpool-16759353-vmss000005,cadvisor,b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd,azure-store,store-front-6d979fbc7c-x4djv,1746698400,0.00000008819871675366643
aks-sk-aks-eus2-dev,store-front,total,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0e7188ea_59c5_4d31_a9a6_f92a7bc9aec0.slice/cri-containerd-b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd.scope,ghcr.io/azure-samples/aks-store-demo/store-front:latest,aks-agentpool-16759353-vmss000005,cadvisor,b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd,azure-store,store-front-6d979fbc7c-x4djv,1746702000,0.00000008819871675366643
aks-sk-aks-eus2-dev,store-front,total,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0e7188ea_59c5_4d31_a9a6_f92a7bc9aec0.slice/cri-containerd-b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd.scope,ghcr.io/azure-samples/aks-store-demo/store-front:latest,aks-agentpool-16759353-vmss000005,cadvisor,b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd,azure-store,store-front-6d979fbc7c-x4djv,1746705600,0.00000008819871675366643
aks-sk-aks-eus2-dev,store-front,total,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0e7188ea_59c5_4d31_a9a6_f92a7bc9aec0.slice/cri-containerd-b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd.scope,ghcr.io/azure-samples/aks-store-demo/store-front:latest,aks-agentpool-16759353-vmss000005,cadvisor,b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd,azure-store,store-front-6d979fbc7c-x4djv,1746709200,0.00000008819871675366643
aks-sk-aks-eus2-dev,store-front,total,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0e7188ea_59c5_4d31_a9a6_f92a7bc9aec0.slice/cri-containerd-b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd.scope,ghcr.io/azure-samples/aks-store-demo/store-front:latest,aks-agentpool-16759353-vmss000005,cadvisor,b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd,azure-store,store-front-6d979fbc7c-x4djv,1746712800,0.00000008819871675366643
aks-sk-aks-eus2-dev,store-front,total,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0e7188ea_59c5_4d31_a9a6_f92a7bc9aec0.slice/cri-containerd-b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd.scope,ghcr.io/azure-samples/aks-store-demo/store-front:latest,aks-agentpool-16759353-vmss000005,cadvisor,b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd,azure-store,store-front-6d979fbc7c-x4djv,1746716400,0.00000008819871675366643
aks-sk-aks-eus2-dev,store-front,total,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0e7188ea_59c5_4d31_a9a6_f92a7bc9aec0.slice/cri-containerd-b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd.scope,ghcr.io/azure-samples/aks-store-demo/store-front:latest,aks-agentpool-16759353-vmss000005,cadvisor,b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd,azure-store,store-front-6d979fbc7c-x4djv,1746720000,0.00000008819871675366643
aks-sk-aks-eus2-dev,store-front,total,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0e7188ea_59c5_4d31_a9a6_f92a7bc9aec0.slice/cri-containerd-b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd.scope,ghcr.io/azure-samples/aks-store-demo/store-front:latest,aks-agentpool-16759353-vmss000005,cadvisor,b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd,azure-store,store-front-6d979fbc7c-x4djv,1746723600,0.00000008819871675366643
aks-sk-aks-eus2-dev,store-front,total,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0e7188ea_59c5_4d31_a9a6_f92a7bc9aec0.slice/cri-containerd-b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd.scope,ghcr.io/azure-samples/aks-store-demo/store-front:latest,aks-agentpool-16759353-vmss000005,cadvisor,b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd,azure-store,store-front-6d979fbc7c-x4djv,1746727200,0.00000008819871675366643
aks-sk-aks-eus2-dev,store-front,total,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0e7188ea_59c5_4d31_a9a6_f92a7bc9aec0.slice/cri-containerd-b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd.scope,ghcr.io/azure-samples/aks-store-demo/store-front:latest,aks-agentpool-16759353-vmss000005,cadvisor,b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd,azure-store,store-front-6d979fbc7c-x4djv,1746730800,0.00000008819871675366643
aks-sk-aks-eus2-dev,store-front,total,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0e7188ea_59c5_4d31_a9a6_f92a7bc9aec0.slice/cri-containerd-b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd.scope,ghcr.io/azure-samples/aks-store-demo/store-front:latest,aks-agentpool-16759353-vmss000005,cadvisor,b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd,azure-store,store-front-6d979fbc7c-x4djv,1746734400,0.00000008819871675366643
aks-sk-aks-eus2-dev,store-front,total,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0e7188ea_59c5_4d31_a9a6_f92a7bc9aec0.slice/cri-containerd-b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd.scope,ghcr.io/azure-samples/aks-store-demo/store-front:latest,aks-agentpool-16759353-vmss000005,cadvisor,b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd,azure-store,store-front-6d979fbc7c-x4djv,1746738000,0.00000008819871675366643
aks-sk-aks-eus2-dev,store-front,total,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0e7188ea_59c5_4d31_a9a6_f92a7bc9aec0.slice/cri-containerd-b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd.scope,ghcr.io/azure-samples/aks-store-demo/store-front:latest,aks-agentpool-16759353-vmss000005,cadvisor,b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd,azure-store,store-front-6d979fbc7c-x4djv,1746741600,0.00000008819871675366643
aks-sk-aks-eus2-dev,store-front,total,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0e7188ea_59c5_4d31_a9a6_f92a7bc9aec0.slice/cri-containerd-b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd.scope,ghcr.io/azure-samples/aks-store-demo/store-front:latest,aks-agentpool-16759353-vmss000005,cadvisor,b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd,azure-store,store-front-6d979fbc7c-x4djv,1746745200,0.00000008819871675366643
aks-sk-aks-eus2-dev,store-front,total,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0e7188ea_59c5_4d31_a9a6_f92a7bc9aec0.slice/cri-containerd-b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd.scope,ghcr.io/azure-samples/aks-store-demo/store-front:latest,aks-agentpool-16759353-vmss000005,cadvisor,b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd,azure-store,store-front-6d979fbc7c-x4djv,1746748800,0.00000008819871675366643
aks-sk-aks-eus2-dev,store-front,total,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0e7188ea_59c5_4d31_a9a6_f92a7bc9aec0.slice/cri-containerd-b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd.scope,ghcr.io/azure-samples/aks-store-demo/store-front:latest,aks-agentpool-16759353-vmss000005,cadvisor,b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd,azure-store,store-front-6d979fbc7c-x4djv,1746752400,0.00000008819871675366643
aks-sk-aks-eus2-dev,store-front,total,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0e7188ea_59c5_4d31_a9a6_f92a7bc9aec0.slice/cri-containerd-b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd.scope,ghcr.io/azure-samples/aks-store-demo/store-front:latest,aks-agentpool-16759353-vmss000005,cadvisor,b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd,azure-store,store-front-6d979fbc7c-x4djv,1746756000,0.00000008819871675366643
aks-sk-aks-eus2-dev,store-front,total,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0e7188ea_59c5_4d31_a9a6_f92a7bc9aec0.slice/cri-containerd-b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd.scope,ghcr.io/azure-samples/aks-store-demo/store-front:latest,aks-agentpool-16759353-vmss000005,cadvisor,b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd,azure-store,store-front-6d979fbc7c-x4djv,1746759600,0.00000008819871675366643
aks-sk-aks-eus2-dev,store-front,total,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0e7188ea_59c5_4d31_a9a6_f92a7bc9aec0.slice/cri-containerd-b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd.scope,ghcr.io/azure-samples/aks-store-demo/store-front:latest,aks-agentpool-16759353-vmss000005,cadvisor,b6eb48eeef802a6b05ccc989a5c81350308aa3663a64a48052958a48c3fa4fcd,azure-store,store-front-6d979fbc7c-x4djv,1746763200,0.00000008819871675366643
